File Name:,G:\MicroPEM\Problem_raw_file\UGF320406N_KHC1861raw.csv
Download Date:,05/18/2016
Total Download Time (s):,5.6

Device Serial #:,UGF320406N
Date/Time Hardware:,2/15/2013
Date/Time Software:,1/7/2015,v2.0.5485.32893
Participant ID#:,
Filter ID#:,KHC1861
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,30,30
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,70,10
Temperature,1.0000,54,30
Humidity,1.0000,-2,10
Inlet Pressure,4095.0000,0,30,1280,768
Orifice Pressure,4095.0000,0,30,1558,1181
Flow,,,30,900,200,0.4
Accelerometer,,,5
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid


10/20/2015,12:23:20,27,,65.7,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:23:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:23:30,29,,60.8,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:24:00,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,12:24:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:24:10,46,29.3,60.8,4.3,0.65,0.65,0.41,0.19,0.49,0.97,1.11,,,
10/20/2015,12:24:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:24:20,29,,60.9,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:24:25,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:24:30,21,,62.2,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:25:00,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:25:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:25:10,12,29.3,61.1,4.3,0.65,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:25:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:25:20,24,,61.2,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:25:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:25:30,17,,60.9,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:26:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:26:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:26:10,14,29.3,62.0,4.4,0.65,0.66,0.40,0.20,0.49,0.98,1.12,,,
10/20/2015,12:26:15,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:26:20,29,,61.8,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:26:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:26:30,19,,61.7,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:27:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:27:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:27:10,24,29.3,62.1,4.3,0.66,0.66,0.41,0.20,0.50,1.00,1.13,,,
10/20/2015,12:27:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:27:20,22,,58.2,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:27:25,,,,,,,,0.20,0.48,0.99,1.12,,,
10/20/2015,12:27:30,28,,62.7,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:28:00,,,,,,,,0.19,0.48,0.98,1.11,,,
10/20/2015,12:28:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:28:10,38,29.3,62.6,4.4,0.66,0.66,0.40,0.20,0.49,0.98,1.11,,,
10/20/2015,12:28:15,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:28:20,19,,62.6,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:28:25,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:28:30,19,,62.9,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:29:00,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:29:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:29:10,26,29.4,62.6,4.4,0.65,0.66,0.40,0.20,0.50,0.99,1.13,,,
10/20/2015,12:29:15,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:29:20,45,,62.6,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:29:25,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,12:29:30,12,,62.9,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:30:00,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:30:05,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:30:10,9,29.3,63.0,4.4,0.65,0.65,0.41,0.20,0.49,0.98,1.12,,,
10/20/2015,12:30:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:30:20,12,,62.7,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:30:25,,,,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,12:30:30,11,,65.2,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:31:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:31:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:31:10,21,29.4,62.7,4.3,0.65,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:31:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:31:20,9,,62.7,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:31:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:31:30,10,,62.3,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:32:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:32:05,,,,,,,,0.19,0.48,0.97,1.09,,,
10/20/2015,12:32:10,12,29.3,62.8,4.4,0.65,0.66,0.40,0.19,0.49,0.98,1.11,,,
10/20/2015,12:32:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:32:20,17,,62.4,,,,,0.20,0.49,1.00,1.13,,,
10/20/2015,12:32:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:32:30,27,,66.3,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:33:00,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:33:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:33:10,17,29.3,62.2,4.4,0.66,0.66,0.41,0.20,0.49,0.98,1.12,,,
10/20/2015,12:33:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:33:20,29,,62.5,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:33:25,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:33:30,22,,66.7,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:34:00,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:34:05,,,,,,,,0.19,0.48,0.97,1.09,,,
10/20/2015,12:34:10,24,29.3,63.1,4.3,0.66,0.65,0.41,0.20,0.50,0.99,1.13,,,
10/20/2015,12:34:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:34:20,19,,62.4,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,12:34:25,,,,,,,,0.20,0.50,1.00,1.14,,,
10/20/2015,12:34:30,64,,62.7,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:35:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:35:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:35:10,168,29.3,62.8,4.4,0.66,0.66,0.41,0.20,0.50,0.99,1.13,,,
10/20/2015,12:35:15,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:35:20,90,,63.0,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,12:35:25,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:35:30,80,,63.0,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,12:36:00,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:36:05,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:36:10,21,29.3,62.9,4.4,0.65,0.67,0.40,0.20,0.50,1.00,1.13,,,
10/20/2015,12:36:15,,,,,,,,0.21,0.50,1.01,1.15,,,
10/20/2015,12:36:20,33,,62.6,,,,,0.21,0.50,1.00,1.14,,,
10/20/2015,12:36:25,,,,,,,,0.21,0.50,1.00,1.14,,,
10/20/2015,12:36:30,24,,62.1,,,,,0.22,0.50,0.99,1.13,,,
10/20/2015,12:37:00,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:37:05,,,,,,,,0.20,0.48,0.97,1.11,,,
10/20/2015,12:37:10,31,29.3,62.9,4.4,0.65,0.66,0.41,0.20,0.49,0.99,1.12,,,
10/20/2015,12:37:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:37:20,21,,62.2,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:37:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:37:30,26,,62.5,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:38:00,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:38:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:38:10,21,29.3,62.4,4.3,0.65,0.65,0.41,0.21,0.50,1.00,1.14,,,
10/20/2015,12:38:15,,,,,,,,0.21,0.50,1.00,1.14,,,
10/20/2015,12:38:20,17,,60.4,,,,,0.21,0.50,1.00,1.14,,,
10/20/2015,12:38:25,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:38:30,21,,62.6,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,12:39:00,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:39:05,,,,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,12:39:10,78,29.3,63.1,4.4,0.65,0.66,0.40,0.21,0.50,1.00,1.14,,,
10/20/2015,12:39:15,,,,,,,,0.21,0.50,1.00,1.14,,,
10/20/2015,12:39:20,70,,63.7,,,,,0.20,0.50,1.00,1.14,,,
10/20/2015,12:39:25,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:39:30,61,,63.1,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:40:00,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,12:40:05,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:40:10,38,29.4,63.1,4.3,0.65,0.66,0.41,0.21,0.50,0.99,1.13,,,
10/20/2015,12:40:15,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:40:20,61,,63.7,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:40:25,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:40:30,40,,64.1,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:41:00,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:41:05,,,,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,12:41:10,59,29.3,63.8,4.3,0.66,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:41:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:41:20,65,,64.0,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:41:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:41:30,65,,64.2,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:42:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:42:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:42:10,67,29.3,64.9,4.4,0.66,0.65,0.41,0.20,0.50,1.00,1.13,,,
10/20/2015,12:42:15,,,,,,,,0.19,0.48,0.98,1.11,,,
10/20/2015,12:42:20,40,,63.8,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:42:25,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,12:42:30,31,,63.6,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:43:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:43:05,,,,,,,,0.19,0.47,0.97,1.09,,,
10/20/2015,12:43:10,28,29.3,64.1,4.4,0.66,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:43:15,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:43:20,35,,63.7,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:43:25,,,,,,,,0.20,0.48,1.00,1.13,,,
10/20/2015,12:43:30,33,,63.2,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:44:00,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:44:05,,,,,,,,0.20,0.50,0.97,1.11,,,
10/20/2015,12:44:10,40,29.3,64.0,4.4,0.65,0.66,0.41,0.20,0.50,1.00,1.13,,,
10/20/2015,12:44:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:44:20,37,,64.0,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:44:25,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,12:44:30,60,,64.4,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:45:00,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:45:05,,,,,,,,0.20,0.48,0.97,1.11,,,
10/20/2015,12:45:10,26,29.3,63.9,4.4,0.66,0.66,0.40,0.20,0.48,0.98,1.11,,,
10/20/2015,12:45:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:45:20,28,,64.0,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:45:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:45:30,35,,64.1,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:46:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:46:05,,,,,,,,0.19,0.48,0.97,1.09,,,
10/20/2015,12:46:10,30,29.3,64.3,4.3,0.66,0.66,0.40,0.20,0.50,0.99,1.13,,,
10/20/2015,12:46:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:46:20,51,,64.5,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:46:25,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:46:30,51,,64.0,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:47:00,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:47:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,12:47:10,58,29.4,64.2,4.4,0.66,0.65,0.41,0.20,0.49,0.99,1.12,,,
10/20/2015,12:47:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:47:20,37,,64.3,,,,,0.20,0.48,0.99,1.12,,,
10/20/2015,12:47:25,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:47:30,39,,64.6,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:48:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:48:05,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:48:10,58,29.3,64.5,4.3,0.66,0.66,0.41,0.20,0.50,0.99,1.13,,,
10/20/2015,12:48:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:48:20,68,,64.2,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:48:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:48:30,39,,65.5,,,,,0.20,0.50,1.00,1.14,,,
10/20/2015,12:49:00,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:49:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:49:10,46,29.3,64.7,4.4,0.66,0.66,0.41,0.20,0.49,0.98,1.11,,,
10/20/2015,12:49:15,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,12:49:20,56,,64.1,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:49:25,,,,,,,,0.20,0.48,0.99,1.12,,,
10/20/2015,12:49:30,37,,64.5,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:50:00,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:50:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:50:10,37,29.3,63.9,4.3,0.66,0.66,0.40,0.20,0.49,0.98,1.11,,,
10/20/2015,12:50:15,,,,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,12:50:20,63,,64.1,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:50:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:50:30,51,,63.9,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:51:00,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,12:51:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:51:10,30,29.3,64.1,4.4,0.66,0.65,0.41,0.20,0.49,0.98,1.11,,,
10/20/2015,12:51:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:51:20,33,,63.5,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:51:25,,,,,,,,0.19,0.48,0.98,1.11,,,
10/20/2015,12:51:30,35,,63.4,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:52:00,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:52:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:52:10,35,29.3,63.7,4.3,0.66,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:52:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:52:20,40,,63.7,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,12:52:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:52:30,38,,62.9,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:53:00,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:53:05,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:53:10,35,29.4,63.5,4.3,0.66,0.66,0.40,0.20,0.50,0.99,1.13,,,
10/20/2015,12:53:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:53:20,26,,62.9,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,12:53:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:53:30,33,,63.1,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:54:00,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:54:05,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:54:10,19,29.3,62.9,4.3,0.66,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:54:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:54:20,19,,62.9,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:54:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:54:30,19,,63.1,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:55:00,,,,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,12:55:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:55:10,33,29.4,57.1,4.3,0.66,0.65,0.41,0.20,0.50,0.99,1.13,,,
10/20/2015,12:55:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:55:20,17,,62.3,,,,,0.19,0.48,0.98,1.11,,,
10/20/2015,12:55:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:55:30,19,,62.3,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:56:00,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:56:05,,,,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,12:56:10,19,29.3,62.8,4.4,0.66,0.66,0.41,0.20,0.49,0.98,1.11,,,
10/20/2015,12:56:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,12:56:20,7,,62.5,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:56:25,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,12:56:30,14,,62.4,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:57:00,,,,,,,,0.20,0.47,0.97,1.10,,,
10/20/2015,12:57:05,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:57:10,12,29.3,61.9,4.4,0.66,0.66,0.40,0.20,0.49,0.99,1.12,,,
10/20/2015,12:57:15,,,,,,,,0.21,0.49,1.00,1.13,,,
10/20/2015,12:57:20,10,,62.2,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:57:25,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:57:30,14,,61.6,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:58:00,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,12:58:05,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,12:58:10,17,29.3,62.2,4.4,0.65,0.65,0.41,0.20,0.48,0.97,1.10,,,
10/20/2015,12:58:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:58:20,14,,62.1,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:58:25,,,,,,,,0.19,0.49,0.99,1.12,,,
10/20/2015,12:58:30,10,,62.0,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,12:59:00,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:59:05,,,,,,,,0.20,0.49,0.97,1.11,,,
10/20/2015,12:59:10,14,29.3,63.1,4.3,0.65,0.65,0.41,0.20,0.49,0.98,1.11,,,
10/20/2015,12:59:15,,,,,,,,0.19,0.48,0.98,1.11,,,
10/20/2015,12:59:20,10,,61.4,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:59:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,12:59:30,7,,61.3,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,13:00:00,,,,4.4,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,13:00:05,,,,,,,,0.20,0.47,0.97,1.10,,,
10/20/2015,13:00:10,5,29.3,61.3,4.4,0.66,0.66,0.40,0.20,0.49,0.98,1.11,,,
10/20/2015,13:00:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:00:20,14,,61.6,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:00:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:00:30,19,,61.4,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,13:01:00,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,13:01:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,13:01:10,7,29.3,61.4,4.3,0.66,0.66,0.40,0.20,0.50,0.99,1.13,,,
10/20/2015,13:01:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:01:20,10,,61.1,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:01:25,,,,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,13:01:30,15,,61.1,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:02:00,,,,,,,,0.19,0.49,0.98,1.11,,,
10/20/2015,13:02:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,13:02:10,17,29.2,61.6,4.3,0.65,0.65,0.41,0.20,0.50,1.00,1.14,,,
10/20/2015,13:02:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:02:20,29,,61.7,,,,,0.20,0.50,1.00,1.13,,,
10/20/2015,13:02:25,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:02:30,7,,61.7,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,13:03:00,,,,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,13:03:05,,,,,,,,0.19,0.49,0.97,1.10,,,
10/20/2015,13:03:10,7,29.3,61.9,4.4,0.66,0.66,0.40,0.20,0.50,0.99,1.13,,,
10/20/2015,13:03:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:03:20,17,,61.8,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,13:03:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:03:30,7,,61.2,,,,,0.20,0.48,0.97,1.10,,,
10/20/2015,13:04:00,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,13:04:05,,,,,,,,0.19,0.48,0.97,1.10,,,
10/20/2015,13:04:10,7,29.2,61.4,4.4,0.66,0.66,0.40,0.20,0.49,0.98,1.12,,,
10/20/2015,13:04:15,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:04:20,5,,61.1,,,,,0.19,0.48,0.98,1.11,,,
10/20/2015,13:04:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:04:30,10,,58.8,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:05:00,,,,,,,,0.20,0.48,0.98,1.11,,,
10/20/2015,13:05:05,,,,,,,,0.19,0.49,0.97,1.11,,,
10/20/2015,13:05:10,7,29.3,61.6,4.4,0.66,0.66,0.41,0.21,0.50,1.00,1.14,,,
10/20/2015,13:05:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,13:05:20,5,,61.4,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:05:25,,,,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,13:05:30,17,,60.9,,,,,0.21,0.50,0.99,1.13,,,
10/20/2015,13:06:00,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,13:06:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,13:06:10,5,29.3,61.2,4.3,0.66,0.66,0.40,0.20,0.50,1.00,1.13,,,
10/20/2015,13:06:15,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:06:20,5,,60.9,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,13:06:25,,,,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,13:06:30,10,,61.2,,,,,0.19,0.49,0.97,1.11,,,
10/20/2015,13:07:00,,,,,,,,0.20,0.49,0.99,1.12,,,
10/20/2015,13:07:05,,,,,,,,0.20,0.50,0.98,1.12,,,
10/20/2015,13:07:10,7,29.2,61.4,4.3,0.66,0.66,0.40,0.20,0.50,1.00,1.13,,,
10/20/2015,13:07:15,,,,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,13:07:20,12,,61.9,,,,,0.20,0.50,0.99,1.13,,,
10/20/2015,13:07:25,,,,,,,,0.20,0.49,0.98,1.11,,,
10/20/2015,13:07:30,12,,60.6,,,,,0.20,0.49,0.98,1.12,,,
10/20/2015,13:08:00,,,,,,,,0.20,0.49,0.98,1.11,,,
